bodyId_pre,bodyId_post,roi,weight,type_pre,type_post
128216,28044,LOP(R),3,T5a,LPLC2
128218,25584,LO(R),1,T5c,LC4
128218,29183,LOP(R),1,T5c,LPLC2
128221,21808,LOP(R),11,T4a,LPLC2
128223,33694,LOP(R),1,T5b,LPLC2
128223,55627,LOP(R),8,T5b,LPLC2
128236,515971,LOP(L),2,T5a,LPLC2
128243,37613,LOP(R),5,T4d,LPLC2
128250,29287,LO(R),4,Tm20,LPLC2
128250,35889,LO(R),7,Tm20,LPLC2
128250,46718,LO(R),2,Tm20,LC6
128254,28044,LOP(R),4,T4c,LPLC2
128254,29287,LOP(R),1,T4c,LPLC2
128255,22253,LOP(L),3,T4c,LPLC2
128255,533895,LOP(L),2,T4c,LPLC2
128256,31257,LOP(R),2,T4d,LPLC2
128259,21287,LO(R),1,T5b,LC4
128259,26393,LOP(R),3,T5b,LPLC2
128259,28044,LOP(R),5,T5b,LPLC2
128265,23665,LOP(L),2,T4d,LPLC2
128265,27023,LOP(L),5,T4d,LPLC2
128265,34407,LOP(L),3,T4d,LPLC2
128272,24187,LOP(R),7,T4b,LPLC2
128272,24268,LOP(R),5,T4b,LPLC2
128273,26528,LO(L),4,Tm5Y,LPLC2
128273,28011,LO(L),1,Tm5Y,LPLC2
128273,41097,LO(L),12,Tm5Y,LPLC2
128273,70691,LO(L),5,Tm5Y,LC6
128273,89700,LO(L),1,Tm5Y,LC6
128273,100485,LO(L),2,Tm5Y,LC4
128273,517079,LO(L),4,Tm5Y,LPLC2
128273,520764,LO(L),2,Tm5Y,LPLC2
128275,22966,LO(R),1,T5c,LC4
128275,29563,LO(R),1,T5c,LC4
128275,34372,LOP(R),9,T5c,LPLC2
128275,55627,LOP(R),2,T5c,LPLC2
128292,517819,LOP(L),9,T5c,LPLC2
128295,11498,LOP(L),1,T5c,LPLC2
128295,14030,LOP(L),1,T5c,LPLC2
128295,17653,LO(L),3,T5c,LC4
128295,17774,LOP(L),6,T5c,LPLC2
128295,95241,LOP(L),2,T5c,LPLC2
128310,23550,LOP(L),2,T5a,LPLC2
128310,27399,LOP(L),3,T5a,LPLC2
128310,32737,LOP(L),5,T5a,LPLC2
128310,35262,LO(L),2,T5a,LC4
128311,19787,LOP(L),6,T5b,LPLC2
128311,21721,LO(L),1,T5b,LC4
128311,31563,LOP(L),2,T5b,LPLC2
128311,532254,LO(L),1,T5b,LC4
128311,536444,LOP(L),1,T5b,LPLC2
128313,19249,LOP(R),3,T4c,LPLC2
128313,19549,LOP(R),2,T4c,LPLC2
128314,21808,LOP(R),1,T4a,LPLC2
128314,23590,LOP(R),7,T4a,LPLC2
128316,17551,LO(R),8,Tm20,LPLC2
128316,18672,LO(R),5,Tm20,LPLC2
128321,512705,LO(L),2,T2a,LC4
128323,18672,LOP(R),1,T4d,LPLC2
128323,21808,LOP(R),1,T4d,LPLC2
128328,22847,LO(R),1,Tm3,LC4
128339,22847,LO(R),2,Tm5c,LC4
128339,24187,LO(R),4,Tm5c,LPLC2
128344,25854,LOP(L),1,T4d,LPLC2
128346,24268,LOP(R),7,T5d,LPLC2
128346,29391,LOP(R),6,T5d,LPLC2
128346,33396,LOP(R),2,T5d,LPLC2
128349,23919,LO(L),2,TmY5a,LPLC2
128349,29702,LO(L),2,TmY5a,LPLC2
128349,531014,LOP(L),1,TmY5a,LPLC2
128353,19787,LOP(L),1,T4b,LPLC2
128353,31563,LOP(L),2,T4b,LPLC2
128354,18936,LOP(L),1,T5b,LPLC2
128354,20240,LOP(L),4,T5b,LPLC2
128360,21808,LOP(R),3,T5a,LPLC2
128360,23497,LOP(R),1,T5a,LPLC2
128362,11498,LO(L),1,Tm4,LPLC2
128362,515900,LO(L),3,Tm4,LC4
128364,24338,LO(R),3,T5c,LC4
128364,27566,LOP(R),3,T5c,LPLC2
128364,31257,LOP(R),5,T5c,LPLC2
128364,37613,LOP(R),3,T5c,LPLC2
128370,27624,LO(L),2,TmY18,LC4
128370,30893,LOP(L),2,TmY18,LPLC2
128370,30893,LO(L),1,TmY18,LPLC2
128373,23878,LOP(R),2,T5d,LPLC2
128373,26393,LOP(R),5,T5d,LPLC2
128373,29287,LOP(R),8,T5d,LPLC2
128373,29287,LO(R),2,T5d,LPLC2
128376,25209,LOP(L),2,T5d,LPLC2
128376,27796,LOP(L),3,T5d,LPLC2
128376,28011,LOP(L),1,T5d,LPLC2
128376,29319,LOP(L),1,T5d,LPLC2
128376,33406,LOP(L),1,T5d,LPLC2
128382,27355,LOP(L),3,T4d,LPLC2
128383,34372,LOP(R),1,T5a,LPLC2
128383,35838,LOP(R),1,T5a,LPLC2
128383,38542,LOP(R),6,T5a,LPLC2
128383,50287,LOP(R),3,T5a,LPLC2
128394,515900,LO(L),13,T2,LC4
128396,27566,LOP(R),1,T4d,LPLC2
128396,28741,LOP(R),1,T4d,LPLC2
128397,23919,LOP(L),6,T4b,LPLC2
128397,27355,LOP(L),4,T4b,LPLC2
128399,31105,LOP(L),4,T5c,LPLC2
128399,32237,LOP(L),9,T5c,LPLC2
128399,35294,LOP(L),2,T5c,LPLC2
128399,40811,LOP(L),1,T5c,LPLC2
128399,514956,LO(L),2,T5c,LC4
128400,23550,LOP(L),3,T4c,LPLC2
128400,27796,LOP(L),3,T4c,LPLC2
128412,17266,LO(R),1,T5c,LC4
128412,21045,LOP(R),11,T5c,LPLC2
128412,21562,LOP(R),3,T5c,LPLC2
128412,21862,LOP(R),3,T5c,LPLC2
128418,35632,LOP(R),2,T4b,LPLC2
128423,21287,LO(R),1,T5c,LC4
128423,23878,LOP(R),5,T5c,LPLC2
128423,24118,LOP(R),2,T5c,LPLC2
128423,25253,LOP(R),5,T5c,LPLC2
128424,20016,LO(R),1,T5c,LC4
128424,20047,LOP(R),9,T5c,LPLC2
128424,20182,LOP(R),7,T5c,LPLC2
128424,21165,LO(R),1,T5c,LC4
128424,21562,LOP(R),2,T5c,LPLC2
128424,23878,LOP(R),2,T5c,LPLC2
128428,19249,LOP(R),1,T5c,LPLC2
128438,22557,LO(L),2,Tm5b,LPLC2
128438,48608,LO(L),5,Tm5b,LC6
128438,59586,LO(L),6,Tm5b,LC6
128438,515971,LO(L),2,Tm5b,LPLC2
128440,30893,LOP(L),3,T4c,LPLC2
128446,28871,LOP(R),1,T4c,LPLC2
128446,31964,LOP(R),1,T4c,LPLC2
128449,30895,LOP(L),2,T5a,LPLC2
128449,33406,LOP(L),5,T5a,LPLC2
128449,34051,LOP(L),1,T5a,LPLC2
128449,34845,LO(L),2,T5a,LC4
128449,37587,LO(L),2,T5a,LC4
128449,40841,LOP(L),2,T5a,LPLC2
128451,12032,LO(L),1,TmY18,LC4
128451,19787,LO(L),1,TmY18,LPLC2
128451,48608,LO(L),2,TmY18,LC6
128451,515971,LO(L),2,TmY18,LPLC2
128451,518731,LO(L),9,TmY18,LPLC2
128451,524899,LO(L),1,TmY18,LC4
128455,18672,LO(R),10,Tm20,LPLC2
128456,24268,LOP(R),4,T4b,LPLC2
128456,39620,LOP(R),5,T4b,LPLC2
128472,22922,LO(L),2,Tm3,LC4
128485,13726,LOP(L),2,T4c,LPLC2
128485,17775,LOP(L),2,T4c,LPLC2
128485,515971,LOP(L),3,T4c,LPLC2
128486,512366,LO(L),3,Tm4,LC4
128487,25027,LOP(L),2,T4c,LPLC2
128487,27796,LOP(L),1,T4c,LPLC2
128487,29319,LOP(L),1,T4c,LPLC2
128488,26528,LOP(L),3,T5b,LPLC2
128488,31563,LOP(L),7,T5b,LPLC2
128488,33303,LOP(L),5,T5b,LPLC2
128489,22253,LOP(L),1,T5d,LPLC2
128489,25854,LOP(L),4,T5d,LPLC2
128489,28188,LOP(L),1,T5d,LPLC2
128494,19634,LO(R),2,Tm4,LC4
128494,20016,LO(R),1,Tm4,LC4
128494,20047,LO(R),5,Tm4,LPLC2
128494,20399,LO(R),8,Tm4,LC4
128494,21045,LO(R),10,Tm4,LPLC2
128494,21151,LO(R),2,Tm4,LC4
128494,21165,LO(R),8,Tm4,LC4
128498,35632,LOP(R),1,T4c,LPLC2
128499,20588,LO(R),1,TmY18,LC4
128499,37613,LO(R),4,TmY18,LPLC2
128499,37613,LOP(R),2,TmY18,LPLC2
128501,29815,LOP(L),5,T5a,LPLC2
128501,30895,LOP(L),3,T5a,LPLC2
128501,31301,LO(L),2,T5a,LC4
128501,33406,LOP(L),3,T5a,LPLC2
128501,37587,LO(L),2,T5a,LC4
128501,40841,LOP(L),8,T5a,LPLC2
128503,20917,LO(R),1,T5d,LC4
128503,27471,LOP(R),1,T5d,LPLC2
128503,29183,LOP(R),9,T5d,LPLC2
128515,19830,LOP(L),7,T4c,LPLC2
128518,25286,LOP(L),1,T5c,LPLC2
128518,26416,LOP(L),1,T5c,LPLC2
128518,33137,LO(L),2,T5c,LC4
128518,518730,LO(L),1,T5c,LC4
128520,17860,LO(R),1,T5c,LC4
128520,21165,LO(R),2,T5c,LC4
128520,21562,LOP(R),10,T5c,LPLC2
128520,21862,LOP(R),2,T5c,LPLC2
128520,23878,LOP(R),4,T5c,LPLC2
128534,20808,LO(R),4,T5c,LC4
128534,22194,LO(R),1,T5c,LC4
128534,25636,LOP(R),2,T5c,LPLC2
128534,27566,LOP(R),7,T5c,LPLC2
128534,29216,LOP(R),5,T5c,LPLC2
128534,32507,LOP(R),7,T5c,LPLC2
128535,30207,LOP(R),1,T4a,LPLC2
128535,35632,LOP(R),1,T4a,LPLC2
128535,37613,LOP(R),3,T4a,LPLC2
128537,19787,LO(L),4,Tm20,LPLC2
128537,25572,LO(L),4,Tm20,LPLC2
128537,31563,LO(L),7,Tm20,LPLC2
128538,11498,LO(L),1,Tm20,LPLC2
128540,17987,LO(R),1,T5b,LC4
128540,19549,LOP(R),1,T5b,LPLC2
128540,19794,LO(R),1,T5b,LC4
128540,25267,LOP(R),1,T5b,LPLC2
128541,21808,LO(R),1,Tm5b,LPLC2
128541,37103,LO(R),3,Tm5b,LC6
128541,53419,LO(R),6,Tm5b,LC6
128544,20673,LO(R),1,T5c,LC4
128544,25253,LOP(R),1,T5c,LPLC2
128544,31988,LOP(R),2,T5c,LPLC2
128544,35889,LOP(R),3,T5c,LPLC2
128547,26528,LOP(L),9,T4b,LPLC2
128556,17544,LOP(L),3,T4b,LPLC2
128556,25286,LOP(L),3,T4b,LPLC2
128557,18396,LO(L),4,TmY18,LC4
128557,23919,LO(L),5,TmY18,LPLC2
128557,26528,LO(L),4,TmY18,LPLC2
128557,32597,LO(L),2,TmY18,LC4
128557,33303,LO(L),3,TmY18,LPLC2
128557,66510,LO(L),1,TmY18,LC6
128557,518439,LO(L),3,TmY18,LC4
128559,31607,LO(R),2,TmY18,LC6
128559,49381,LO(R),3,TmY18,LC6
128559,69404,LO(R),1,TmY18,LC6
128561,17775,LOP(L),4,T4c,LPLC2
128561,22557,LOP(L),11,T4c,LPLC2
128561,517819,LOP(L),2,T4c,LPLC2
128566,34570,LO(L),1,TmY18,LC6
128566,35424,LO(L),1,TmY18,LC6
128574,17544,LOP(L),5,T4c,LPLC2
128578,17266,LO(R),11,T2,LC4
128578,22847,LO(R),16,T2,LC4
128579,22253,LOP(L),6,T5a,LPLC2
128579,28980,LO(L),1,T5a,LC4
128579,517819,LOP(L),1,T5a,LPLC2
128579,536444,LOP(L),1,T5a,LPLC2
128587,29598,LOP(R),1,T4c,LPLC2
128587,35632,LOP(R),2,T4c,LPLC2
128592,20016,LO(R),1,T5c,LC4
128592,20399,LO(R),2,T5c,LC4
128592,24118,LOP(R),2,T5c,LPLC2
128592,25253,LOP(R),8,T5c,LPLC2
128592,33185,LOP(R),6,T5c,LPLC2
128593,526286,LO(L),1,T2a,LC4
128601,21804,LO(R),2,T5b,LC4
128601,25316,LOP(R),3,T5b,LPLC2
128601,35632,LOP(R),2,T5b,LPLC2
128609,17340,LO(L),3,T5b,LC4
128609,21299,LOP(L),5,T5b,LPLC2
128609,26416,LOP(L),3,T5b,LPLC2
128609,33137,LO(L),1,T5b,LC4
128609,81112,LO(L),2,T5b,LC4
128609,111903,LOP(L),2,T5b,LPLC2
128614,34372,LO(R),8,Tm20,LPLC2
128614,37925,LO(R),2,Tm20,LPLC2
128622,19787,LOP(L),2,T5a,LPLC2
128622,25572,Optic-unspecified(L),2,T5a,LPLC2
128622,25572,LOP(L),1,T5a,LPLC2
128622,31563,LOP(L),2,T5a,LPLC2
128631,24308,LOP(L),5,T5d,LPLC2
128631,129687,LOP(L),2,T5d,LPLC2
128631,134521,LOP(L),9,T5d,LPLC2
128637,51695,LO(L),1,TmY18,LC6
128640,17544,LOP(L),3,T5b,LPLC2
128640,25286,LOP(L),2,T5b,LPLC2
128641,19787,LOP(L),1,T5a,LPLC2
128641,22557,Optic-unspecified(L),1,T5a,LPLC2
128641,533895,LOP(L),3,T5a,LPLC2
128647,23878,LOP(R),5,T4c,LPLC2
128647,29287,LOP(R),3,T4c,LPLC2
128651,29815,LOP(L),6,T5a,LPLC2
128651,30895,LOP(L),2,T5a,LPLC2
128651,37587,LO(L),2,T5a,LC4
128655,20471,LOP(R),1,T4d,LPLC2
128662,28871,LOP(R),4,T5b,LPLC2
128662,29391,LOP(R),1,T5b,LPLC2
128662,35889,LOP(R),2,T5b,LPLC2
128666,17775,LO(L),1,Tm20,LPLC2
128674,25267,LOP(R),6,T5b,LPLC2
128674,26730,LOP(R),1,T5b,LPLC2
128679,27566,LOP(R),2,T5b,LPLC2
128679,31257,LOP(R),1,T5b,LPLC2
128679,37613,LOP(R),1,T5b,LPLC2
128686,29598,LOP(R),4,T4b,LPLC2
128695,515971,LOP(L),4,T4c,LPLC2
128695,518731,LOP(L),3,T4c,LPLC2
128697,17668,LO(R),3,Tm3,LC4
128697,19260,LO(R),4,Tm3,LC4
128697,19634,LO(R),4,Tm3,LC4
128699,20471,LOP(R),3,T4d,LPLC2
128699,23590,LOP(R),4,T4d,LPLC2
128704,19543,LO(R),1,T5c,LC4
128704,21804,LO(R),1,T5c,LC4
128704,25316,LOP(R),6,T5c,LPLC2
128704,30207,LOP(R),1,T5c,LPLC2
128713,20799,LOP(L),1,T5d,LPLC2
128713,23550,LOP(L),1,T5d,LPLC2
128713,24840,LO(L),1,T5d,LPLC2
128713,27399,LOP(L),9,T5d,LPLC2
128713,32737,LOP(L),7,T5d,LPLC2
128713,512705,LO(L),1,T5d,LC4
128713,521115,LOP(L),1,T5d,LPLC2
128715,29955,LOP(L),3,T5b,LPLC2
128719,17544,LOP(L),3,T4c,LPLC2
128720,24268,LOP(R),1,T4a,LPLC2
128720,24268,Optic-unspecified(R),1,T4a,LPLC2
128723,29563,LO(R),1,T5b,LC4
128723,33396,LOP(R),3,T5b,LPLC2
128723,33439,LOP(R),9,T5b,LPLC2
128723,33694,LOP(R),1,T5b,LPLC2
128726,19034,LO(R),1,Tm3,LPLC2
128726,23098,LO(R),9,Tm3,LC4
128742,19911,LOP(L),1,T5b,LPLC2
128742,26416,LOP(L),2,T5b,LPLC2
128742,29815,LOP(L),3,T5b,LPLC2
128751,12349,LO(L),1,T5a,LC4
128751,19830,LOP(L),7,T5a,LPLC2
128758,21299,LOP(L),2,T4b,LPLC2
128758,111903,LOP(L),2,T4b,LPLC2
128764,21045,LOP(R),7,T4c,LPLC2
128764,21862,LOP(R),6,T4c,LPLC2
128764,23878,LOP(R),1,T4c,LPLC2
128765,17987,LO(R),2,Tm2,LC4
128768,20269,LOP(R),3,T4a,LPLC2
128768,20535,LOP(R),2,T4a,LPLC2
128769,16809,LO(L),3,T2,LC4
128769,77614,LO(L),10,T2,LC4
128769,512366,LO(L),5,T2,LC4
128771,30512,LO(L),1,Tm5b,LPLC2
128771,33965,LO(L),1,Tm5b,LPLC2
128771,34051,LO(L),3,Tm5b,LPLC2
128771,37587,LO(L),1,Tm5b,LC4
128771,37903,LO(L),13,Tm5b,LC6
128771,133366,LO(L),12,Tm5b,LC6
128771,524366,LO(L),2,Tm5b,LPLC2
128781,20269,LOP(R),3,T5d,LPLC2
128781,21862,LOP(R),4,T5d,LPLC2
128784,20471,LO(R),1,Tm20,LPLC2
128784,21808,LO(R),5,Tm20,LPLC2
128784,23590,LO(R),1,Tm20,LPLC2
128785,35632,LOP(R),12,T5b,LPLC2
128788,515900,LO(L),1,T5a,LC4
128789,37613,LO(R),4,Tm20,LPLC2
128791,27624,LO(L),1,T5a,LC4
128791,29815,LOP(L),5,T5a,LPLC2
128791,30512,LOP(L),2,T5a,LPLC2
128791,34845,LO(L),5,T5a,LC4
128797,19249,LO(R),2,Tm20,LPLC2
128800,26730,LOP(R),4,T5d,LPLC2
128800,27471,LOP(R),5,T5d,LPLC2
128801,33439,LOP(R),12,T5d,LPLC2
128801,34110,LOP(R),3,T5d,LPLC2
128801,34110,LO(R),1,T5d,LPLC2
128801,38542,LOP(R),1,T5d,LPLC2
128803,20471,LOP(R),1,T4b,LPLC2
128803,24268,LOP(R),10,T4b,LPLC2
128806,20471,LOP(R),5,T5b,LPLC2
128806,24187,LOP(R),5,T5b,LPLC2
128811,18672,LOP(R),1,T4d,LPLC2
128815,17775,LO(L),2,Tm20,LPLC2
128820,30512,LOP(L),2,T5c,LPLC2
128820,30895,LOP(L),2,T5c,LPLC2
128820,32223,LOP(L),2,T5c,LPLC2
128820,33406,LOP(L),1,T5c,LPLC2
128821,19634,LO(R),1,T5b,LC4
128821,20047,LOP(R),1,T5b,LPLC2
128821,21045,LOP(R),2,T5b,LPLC2
128821,21562,LOP(R),2,T5b,LPLC2
128821,23878,LOP(R),4,T5b,LPLC2
128821,24118,LOP(R),1,T5b,LPLC2
128823,69677,LO(L),1,Tm5a,LC6
128824,518731,LOP(L),5,T4a,LPLC2
128827,33303,LOP(L),4,T5b,LPLC2
128827,533895,LOP(L),3,T5b,LPLC2
128827,536444,LOP(L),6,T5b,LPLC2
128833,24187,LOP(R),6,T5d,LPLC2
128833,24187,LO(R),2,T5d,LPLC2
128837,23665,LOP(L),2,T5d,LPLC2
128837,24840,LOP(L),1,T5d,LPLC2
128837,27023,LOP(L),4,T5d,LPLC2
128837,32737,LOP(L),2,T5d,LPLC2
128837,34407,LOP(L),4,T5d,LPLC2
128844,29955,LO(L),3,Tm4,LPLC2
128844,31105,LO(L),4,Tm4,LPLC2
128844,107513,LO(L),2,Tm4,LC4
128844,514956,LO(L),12,Tm4,LC4
128844,530029,LO(L),10,Tm4,LC4
128847,20047,LOP(R),6,T5c,LPLC2
128847,20162,LOP(R),1,T5c,LPLC2
128847,20535,LOP(R),2,T5c,LPLC2
128847,21045,LOP(R),5,T5c,LPLC2
128847,21151,LO(R),1,T5c,LC4
128847,21287,LO(R),1,T5c,LC4
128847,21562,LOP(R),2,T5c,LPLC2
128847,21862,LOP(R),3,T5c,LPLC2
128849,18432,LO(L),1,Tm4,LC4
128849,31301,LO(L),1,Tm4,LC4
128849,31429,LO(L),4,Tm4,LC4
128849,34845,LO(L),3,Tm4,LC4
128851,25636,LOP(R),3,T4d,LPLC2
128851,27566,LOP(R),2,T4d,LPLC2
128851,30207,LOP(R),3,T4d,LPLC2
128851,32507,LOP(R),2,T4d,LPLC2
128854,24268,LOP(R),1,T5d,LPLC2
128854,28871,LOP(R),2,T5d,LPLC2
128854,31964,LOP(R),2,T5d,LPLC2
128854,33439,LOP(R),1,T5d,LPLC2
128854,34110,LOP(R),1,T5d,LPLC2
128854,35680,LOP(R),1,T5d,LPLC2
128856,13726,LO(L),1,Tm20,LPLC2
128856,514670,LO(L),12,Tm20,LPLC2
128856,514670,ME(L),1,Tm20,LPLC2
128857,25267,LOP(R),6,T4c,LPLC2
128859,514670,LOP(L),4,T4d,LPLC2
128862,22194,LO(R),1,T5c,LC4
128862,24338,LO(R),2,T5c,LC4
128862,31257,LOP(R),8,T5c,LPLC2
128862,34681,LOP(R),2,T5c,LPLC2
128862,35838,LOP(R),5,T5c,LPLC2
128863,517079,LOP(L),2,T4d,LPLC2
128863,536444,LOP(L),1,T4d,LPLC2
128869,13726,LOP(L),2,T4c,LPLC2
128869,17775,LOP(L),2,T4c,LPLC2
128869,20240,LOP(L),1,T4c,LPLC2
128869,515971,LOP(L),2,T4c,LPLC2
128875,12349,LO(L),4,TmY18,LC4
128884,26416,LOP(L),1,T5b,LPLC2
128884,29815,LOP(L),1,T5b,LPLC2
128884,511914,LO(L),1,T5b,LC4
128885,27399,LOP(L),5,T5d,LPLC2
128885,32737,LOP(L),7,T5d,LPLC2
128885,34407,LOP(L),1,T5d,LPLC2
128887,18929,LO(R),1,Tm20,LPLC2
128887,20749,LO(R),2,Tm20,LPLC2
128895,21808,LO(R),3,Tm20,LPLC2
128895,23497,LO(R),5,Tm20,LPLC2
128906,24268,LOP(R),3,T4b,LPLC2
128908,19787,LO(L),17,Tm5Y,LPLC2
128908,21721,LO(L),8,Tm5Y,LC4
128908,22557,LO(L),5,Tm5Y,LPLC2
128908,25572,LO(L),3,Tm5Y,LPLC2
128908,59586,LO(L),4,Tm5Y,LC6
128908,518731,LO(L),7,Tm5Y,LPLC2
128908,533895,LO(L),4,Tm5Y,LPLC2
128910,20588,LO(R),2,T5a,LC4
128910,25267,LOP(R),3,T5a,LPLC2
128910,31262,LO(R),2,T5a,LC4
128911,20917,LO(R),2,T5c,LC4
128911,25316,LOP(R),6,T5c,LPLC2
128916,18127,LO(R),1,Tm3,LC4
128917,21862,LOP(R),2,T5b,LPLC2
128917,26393,LOP(R),5,T5b,LPLC2
128917,28044,LOP(R),1,T5b,LPLC2
128917,29287,LOP(R),6,T5b,LPLC2
128921,20808,LO(R),1,T5a,LC4
128921,24338,LO(R),1,T5a,LC4
128921,28741,LOP(R),1,T5a,LPLC2
128921,29216,LOP(R),1,T5a,LPLC2
128921,30041,LOP(R),8,T5a,LPLC2
128921,30938,LOP(R),5,T5a,LPLC2
128921,34110,LOP(R),1,T5a,LPLC2
128921,34681,LOP(R),3,T5a,LPLC2
128922,19911,LOP(L),3,T4b,LPLC2
128926,25209,LOP(L),6,T5b,LPLC2
128926,28011,LOP(L),6,T5b,LPLC2
128926,34655,LOP(L),1,T5b,LPLC2
128927,25209,LOP(L),1,T5b,LPLC2
128927,27796,LOP(L),1,T5b,LPLC2
128927,28011,LOP(L),2,T5b,LPLC2
128927,29955,LOP(L),1,T5b,LPLC2
128927,34655,LOP(L),3,T5b,LPLC2
128934,21808,LOP(R),5,T5a,LPLC2
128934,23497,LOP(R),2,T5a,LPLC2
128938,24268,LO(R),1,Tm5b,LPLC2
128938,26393,LO(R),2,Tm5b,LPLC2
128938,51872,LO(R),7,Tm5b,LC6
128938,58807,LO(R),8,Tm5b,LC6
128938,62835,LO(R),1,Tm5b,LC6
128945,16809,LO(L),2,T5c,LC4
128945,17544,LOP(L),1,T5c,LPLC2
128945,25286,LOP(L),10,T5c,LPLC2
128945,518730,LO(L),1,T5c,LC4
128946,20976,LO(L),4,T2,LC4
128946,22772,LO(L),6,T2,LC4
128946,22922,LO(L),5,T2,LC4
128946,31308,LO(L),3,T2,LC4
128946,519650,LO(L),6,T2,LC4
128946,519931,LO(L),6,T2,LC4
128947,29815,LOP(L),5,T5b,LPLC2
128947,30895,LOP(L),4,T5b,LPLC2
128947,31301,LO(L),2,T5b,LC4
128949,21287,LO(R),2,T5c,LC4
128949,28871,LOP(R),2,T5c,LPLC2
128949,28945,LO(R),1,T5c,LC4
128949,33396,LOP(R),1,T5c,LPLC2
128949,35680,LOP(R),10,T5c,LPLC2
128949,35889,LOP(R),1,T5c,LPLC2
128950,15018,LO(L),2,Tm4,LC4
128950,27355,LO(L),1,Tm4,LPLC2
128950,32597,LO(L),3,Tm4,LC4
128950,518439,LO(L),9,Tm4,LC4
128963,533895,LOP(L),3,T4a,LPLC2
128963,533895,Optic-unspecified(L),2,T4a,LPLC2
128963,536444,Optic-unspecified(L),3,T4a,LPLC2
128963,536444,LOP(L),2,T4a,LPLC2
128968,29598,LOP(R),8,T4d,LPLC2
128971,19543,LO(R),1,T5b,LC4
128971,20808,LO(R),1,T5b,LC4
128971,27566,LOP(R),2,T5b,LPLC2
128971,34681,LOP(R),8,T5b,LPLC2
128971,35838,LOP(R),4,T5b,LPLC2
128981,25286,LO(L),5,Tm20,LPLC2
128981,111903,LO(L),2,Tm20,LPLC2
128984,25267,LOP(R),3,T4d,LPLC2
128984,25316,LOP(R),6,T4d,LPLC2
128990,20471,LOP(R),1,T5b,LPLC2
128990,26393,LOP(R),4,T5b,LPLC2
128992,28871,LOP(R),4,T5b,LPLC2
128992,29287,LOP(R),1,T5b,LPLC2
128992,31964,LOP(R),4,T5b,LPLC2
128992,31988,LOP(R),2,T5b,LPLC2
128992,35889,LOP(R),9,T5b,LPLC2
128994,30803,LO(R),3,T5c,LC4
128994,33694,LOP(R),3,T5c,LPLC2
128994,37925,LOP(R),2,T5c,LPLC2
128994,50287,LOP(R),6,T5c,LPLC2
128994,55627,LOP(R),3,T5c,LPLC2
129007,33694,LOP(R),3,T4c,LPLC2
129007,39620,LOP(R),1,T4c,LPLC2
129008,16628,LO(R),8,Tm3,LC4
129008,17668,LO(R),8,Tm3,LC4
129008,18127,LO(R),2,Tm3,LC4
129009,19787,LOP(L),1,T5d,LPLC2
129009,22557,LOP(L),5,T5d,LPLC2
129009,518731,LOP(L),6,T5d,LPLC2
129028,28011,LOP(L),3,T4b,LPLC2
129028,41097,LOP(L),5,T4b,LPLC2
129028,517079,LOP(L),2,T4b,LPLC2
129028,520764,LOP(L),2,T4b,LPLC2
129028,521115,LOP(L),2,T4b,LPLC2
129034,17551,LOP(R),3,T4c,LPLC2
129034,18672,LOP(R),1,T4c,LPLC2
129034,19589,LOP(R),4,T4c,LPLC2
129041,25286,LOP(L),5,T4c,LPLC2
129042,17478,LO(L),2,Tm3,LC4
129042,516909,LO(L),2,Tm3,LC4
129042,533129,LO(L),2,Tm3,LC4
129043,28011,LOP(L),6,T4b,LPLC2
129043,517079,LOP(L),2,T4b,LPLC2
129049,24308,LOP(L),2,T5a,LPLC2
129049,27023,LOP(L),2,T5a,LPLC2
129049,29815,LOP(L),2,T5a,LPLC2
129049,34845,LO(L),3,T5a,LC4
129049,129687,LOP(L),6,T5a,LPLC2
129067,26528,LOP(L),7,T5b,LPLC2
129067,31563,LOP(L),1,T5b,LPLC2
129067,33303,LOP(L),4,T5b,LPLC2
129067,41097,LOP(L),3,T5b,LPLC2
129076,24187,LOP(R),2,T4b,LPLC2
129076,24268,LOP(R),1,T4b,LPLC2
129076,26393,LOP(R),2,T4b,LPLC2
129076,31964,LOP(R),3,T4b,LPLC2
129085,17775,LOP(L),2,T5d,LPLC2
129085,515971,LOP(L),6,T5d,LPLC2
129085,518731,LOP(L),11,T5d,LPLC2
129086,34372,LO(R),4,TmY5a,LPLC2
129086,35838,LOP(R),1,TmY5a,LPLC2
129086,38542,LO(R),2,TmY5a,LPLC2
129086,38542,LOP(R),1,TmY5a,LPLC2
129086,42624,LO(R),4,TmY5a,LC6
129096,33694,LO(R),5,Tm20,LPLC2
129096,37925,LO(R),3,Tm20,LPLC2
129096,47907,LO(R),2,Tm20,LC6
129098,31964,LOP(R),2,T4b,LPLC2
129098,31988,LOP(R),1,T4b,LPLC2
129098,35889,LOP(R),6,T4b,LPLC2
129100,28741,LOP(R),5,T5a,LPLC2
129100,29563,LO(R),1,T5a,LC4
129100,33185,LOP(R),2,T5a,LPLC2
129100,33439,LOP(R),4,T5a,LPLC2
129100,34110,LOP(R),2,T5a,LPLC2
129100,35680,LOP(R),2,T5a,LPLC2
129100,527408,LO(R),2,T5a,LC4
129102,43248,LO(L),2,Tm5a,LC6
129102,69677,LO(L),1,Tm5a,LC6
129102,100103,LO(L),1,Tm5a,LPLC2
129104,18672,LOP(R),1,T4d,LPLC2
129111,24338,LO(R),1,T5c,LC4
