bodyId_pre,bodyId_post,roi,weight,type_pre,type_post
28044,11020,PVLP(R),3,LPLC2,DNp05
28044,11137,PVLP(R),21,LPLC2,DNp04
28044,11159,PVLP(R),8,LPLC2,DNp71
28044,11334,PVLP(R),1,LPLC2,DNpe045
28044,12628,PVLP(R),9,LPLC2,DNpe042
28188,10010,PVLP(L),36,LPLC2,DNp01
28188,10063,PVLP(L),1,LPLC2,DNp27
28188,10091,PVLP(L),1,LPLC2,DNpe042
28188,10223,PVLP(L),15,LPLC2,DNpe056
28188,10228,PVLP(L),1,LPLC2,DNp06
28188,10234,PVLP(L),6,LPLC2,DNp35
28188,10244,PVLP(L),1,LPLC2,DNp55
28188,10259,PVLP(L),1,LPLC2,DNp11
28188,10361,PVLP(L),16,LPLC2,DNg40
28188,10377,PVLP(L),1,LPLC2,DNge054
28188,10417,PVLP(L),14,LPLC2,DNp103
28188,519771,PVLP(L),5,LPLC2,DNp71
28188,531898,PVLP(L),8,LPLC2,DNp04
28188,536048,PVLP(L),1,LPLC2,DNp27
28279,10417,PVLP(L),3,LC6,DNp103
28279,10580,PVLP(L),2,LC6,DNp70
28741,10001,PVLP(R),28,LPLC2,DNp01
28741,10283,PVLP(R),20,LPLC2,DNp103
28741,10558,PVLP(R),4,LPLC2,DNp35
28741,10584,PVLP(R),4,LPLC2,DNp06
28741,10732,PVLP(R),18,LPLC2,DNpe056
28741,10923,PVLP(R),21,LPLC2,DNg40
28741,11133,PVLP(R),1,LPLC2,DNp70
28741,11137,PVLP(R),5,LPLC2,DNp04
28741,11159,PVLP(R),1,LPLC2,DNp71
28741,11334,PVLP(R),2,LPLC2,DNpe045
28741,12628,PVLP(R),2,LPLC2,DNpe042
28862,10283,PVLP(R),6,LC6,DNp103
28862,11133,PVLP(R),1,LC6,DNp70
28862,575082,PVLP(R),1,LC6,DNpe021
28871,10001,PVLP(R),41,LPLC2,DNp01
28871,10283,PVLP(R),23,LPLC2,DNp103
28871,10558,PVLP(R),2,LPLC2,DNp35
28871,10584,PVLP(R),4,LPLC2,DNp06
28871,10601,PVLP(R),2,LPLC2,DNpe025
28871,10732,PVLP(R),22,LPLC2,DNpe056
28871,10923,PVLP(R),44,LPLC2,DNg40
28871,11133,PVLP(R),1,LPLC2,DNp70
28871,11137,PVLP(R),19,LPLC2,DNp04
28871,11159,PVLP(R),1,LPLC2,DNp71
28871,12628,PVLP(R),1,LPLC2,DNpe042
28871,575082,PVLP(R),1,LPLC2,DNpe021
28945,10001,PVLP(R),42,LC4,DNp01
28945,10106,PVLP(R),51,LC4,DNp11
28945,10106,LO(R),9,LC4,DNp11
28945,10106,PLP(R),7,LC4,DNp11
28945,10117,PVLP(R),15,LC4,DNp02
28945,10283,PVLP(R),2,LC4,DNp103
28945,10558,PVLP(R),7,LC4,DNp35
28945,10584,PVLP(R),7,LC4,DNp06
28945,10923,PVLP(R),9,LC4,DNg40
28945,10989,PVLP(R),20,LC4,DNp03
28945,10989,PLP(R),6,LC4,DNp03
28945,11137,PVLP(R),63,LC4,DNp04
28945,11137,PLP(R),1,LC4,DNp04
28945,11290,PVLP(R),3,LC4,DNp66
28945,575082,PLP(R),2,LC4,DNpe021
28980,10010,PVLP(L),51,LC4,DNp01
28980,10197,PVLP(L),23,LC4,DNp02
28980,10228,PVLP(L),1,LC4,DNp06
28980,10234,PVLP(L),6,LC4,DNp35
28980,10259,PVLP(L),54,LC4,DNp11
28980,10259,LO(L),2,LC4,DNp11
28980,10752,PVLP(L),25,LC4,DNp03
28980,11573,PVLP(L),1,LC4,DNpe021
28980,524001,PVLP(L),22,LC4,DNp05
28980,531898,PVLP(L),50,LC4,DNp04
29014,10001,PVLP(R),31,LPLC2,DNp01
29014,10283,PVLP(R),22,LPLC2,DNp103
29014,10558,PVLP(R),1,LPLC2,DNp35
29014,10584,PVLP(R),1,LPLC2,DNp06
29014,10601,PVLP(R),3,LPLC2,DNpe025
29014,10732,PVLP(R),6,LPLC2,DNpe056
29014,10923,PVLP(R),28,LPLC2,DNg40
29014,11137,PVLP(R),13,LPLC2,DNp04
29014,11159,PVLP(R),1,LPLC2,DNp71
29014,12628,PVLP(R),2,LPLC2,DNpe042
29119,10283,PVLP(R),9,LC6,DNp103
29119,10283,AVLP(R),1,LC6,DNp103
29119,575082,PVLP(R),2,LC6,DNpe021
29183,10001,PVLP(R),13,LPLC2,DNp01
29183,10063,PVLP(R),1,LPLC2,DNp27
29183,10283,PVLP(R),41,LPLC2,DNp103
29183,10558,PVLP(R),4,LPLC2,DNp35
29183,10584,PVLP(R),15,LPLC2,DNp06
29183,10732,PVLP(R),11,LPLC2,DNpe056
29183,10923,PVLP(R),10,LPLC2,DNg40
29183,11137,PVLP(R),12,LPLC2,DNp04
29183,11159,PVLP(R),4,LPLC2,DNp71
29216,10001,PVLP(R),17,LPLC2,DNp01
29216,10283,PVLP(R),26,LPLC2,DNp103
29216,10558,PVLP(R),3,LPLC2,DNp35
29216,10584,PVLP(R),4,LPLC2,DNp06
29216,10601,PVLP(R),3,LPLC2,DNpe025
29216,10732,PVLP(R),11,LPLC2,DNpe056
29216,10923,PVLP(R),17,LPLC2,DNg40
29216,11137,PVLP(R),4,LPLC2,DNp04
29216,11159,PVLP(R),1,LPLC2,DNp71
29287,10001,PVLP(R),29,LPLC2,DNp01
29287,10283,PVLP(R),29,LPLC2,DNp103
29287,10558,PVLP(R),1,LPLC2,DNp35
29287,10584,PVLP(R),12,LPLC2,DNp06
29287,10601,PVLP(R),2,LPLC2,DNpe025
29287,10732,PVLP(R),15,LPLC2,DNpe056
29287,10923,PVLP(R),36,LPLC2,DNg40
29287,10957,PVLP(R),1,LPLC2,DNp69
29287,11133,PVLP(R),1,LPLC2,DNp70
29287,11137,PVLP(R),8,LPLC2,DNp04
29287,11159,PVLP(R),1,LPLC2,DNp71
29287,11334,PVLP(R),4,LPLC2,DNpe045
29287,12628,PVLP(R),6,LPLC2,DNpe042
29315,10283,PVLP(R),9,LC6,DNp103
29315,11133,PVLP(R),3,LC6,DNp70
29315,575082,PVLP(R),4,LC6,DNpe021
29319,10010,PVLP(L),17,LPLC2,DNp01
29319,10091,PVLP(L),3,LPLC2,DNpe042
29319,10223,PVLP(L),13,LPLC2,DNpe056
29319,10228,PVLP(L),7,LPLC2,DNp06
29319,10234,PVLP(L),3,LPLC2,DNp35
29319,10361,PVLP(L),14,LPLC2,DNg40
29319,10417,PVLP(L),21,LPLC2,DNp103
29319,10449,PVLP(L),2,LPLC2,DNpe025
29319,10783,PVLP(L),3,LPLC2,DNp09
29319,10931,PVLP(L),1,LPLC2,DNpe045
29319,519771,PVLP(L),4,LPLC2,DNp71
29319,531898,PVLP(L),8,LPLC2,DNp04
29391,10001,PVLP(R),32,LPLC2,DNp01
29391,10283,PVLP(R),35,LPLC2,DNp103
29391,10558,PVLP(R),2,LPLC2,DNp35
29391,10584,PVLP(R),4,LPLC2,DNp06
29391,10601,PVLP(R),1,LPLC2,DNpe025
29391,10732,PVLP(R),26,LPLC2,DNpe056
29391,10923,PVLP(R),41,LPLC2,DNg40
29391,11020,PVLP(R),3,LPLC2,DNp05
29391,11088,PVLP(R),6,LPLC2,DNp55
29391,11133,PVLP(R),5,LPLC2,DNp70
29391,11137,PVLP(R),11,LPLC2,DNp04
29391,11159,PVLP(R),3,LPLC2,DNp71
29391,11177,PVLP(R),1,LPLC2,DNp09
29391,11334,PVLP(R),7,LPLC2,DNpe045
29391,11632,PVLP(R),1,LPLC2,DNpe052
29391,12628,PVLP(R),12,LPLC2,DNpe042
29417,10010,PVLP(L),41,LC4,DNp01
29417,10197,PVLP(L),37,LC4,DNp02
29417,10228,PVLP(L),5,LC4,DNp06
29417,10234,PVLP(L),1,LC4,DNp35
29417,10259,PVLP(L),39,LC4,DNp11
29417,10259,LO(L),9,LC4,DNp11
29417,10361,PVLP(L),8,LC4,DNg40
29417,10417,PVLP(L),2,LC4,DNp103
29417,10713,PVLP(L),1,LC4,DNp42
29417,10752,PVLP(L),30,LC4,DNp03
29417,11573,PVLP(L),9,LC4,DNpe021
29417,524001,PVLP(L),6,LC4,DNp05
29417,531898,PVLP(L),76,LC4,DNp04
29469,10010,PVLP(L),73,LC4,DNp01
29469,10197,PVLP(L),26,LC4,DNp02
29469,10228,PVLP(L),17,LC4,DNp06
29469,10234,PVLP(L),7,LC4,DNp35
29469,10259,PVLP(L),33,LC4,DNp11
29469,10259,LO(L),8,LC4,DNp11
29469,10361,PVLP(L),10,LC4,DNg40
29469,10417,PVLP(L),2,LC4,DNp103
29469,10449,PVLP(L),1,LC4,DNpe025
29469,10752,PVLP(L),31,LC4,DNp03
29469,11573,PVLP(L),4,LC4,DNpe021
29469,33037,PVLP(L),2,LC4,DNp69
29469,524001,PVLP(L),1,LC4,DNp05
29469,531898,PVLP(L),91,LC4,DNp04
29514,10010,PVLP(L),58,LC4,DNp01
29514,10197,PVLP(L),26,LC4,DNp02
29514,10228,PVLP(L),6,LC4,DNp06
29514,10259,PVLP(L),55,LC4,DNp11
29514,10259,LO(L),8,LC4,DNp11
29514,10361,PVLP(L),9,LC4,DNg40
29514,10449,PVLP(L),3,LC4,DNpe025
29514,10752,PVLP(L),13,LC4,DNp03
29514,33037,PVLP(L),2,LC4,DNp69
29514,531898,PVLP(L),74,LC4,DNp04
29563,10001,PVLP(R),40,LC4,DNp01
29563,10106,PVLP(R),31,LC4,DNp11
29563,10106,LO(R),10,LC4,DNp11
29563,10106,PLP(R),7,LC4,DNp11
29563,10106,CentralBrain-unspecified,5,LC4,DNp11
29563,10117,PVLP(R),31,LC4,DNp02
29563,10283,PVLP(R),1,LC4,DNp103
29563,10558,PVLP(R),1,LC4,DNp35
29563,10584,PVLP(R),7,LC4,DNp06
29563,10584,CentralBrain-unspecified,1,LC4,DNp06
29563,10923,PVLP(R),13,LC4,DNg40
29563,10989,PVLP(R),11,LC4,DNp03
29563,10989,CentralBrain-unspecified,1,LC4,DNp03
29563,11137,PVLP(R),74,LC4,DNp04
29563,11137,CentralBrain-unspecified,3,LC4,DNp04
29563,11137,PLP(R),1,LC4,DNp04
29563,575082,PLP(R),1,LC4,DNpe021
29598,10001,PVLP(R),14,LPLC2,DNp01
29598,10283,PVLP(R),50,LPLC2,DNp103
29598,10296,PVLP(R),2,LPLC2,DNge054
29598,10558,PVLP(R),2,LPLC2,DNp35
29598,10584,PVLP(R),20,LPLC2,DNp06
29598,10601,PVLP(R),7,LPLC2,DNpe025
29598,10732,PVLP(R),14,LPLC2,DNpe056
29598,10923,PVLP(R),9,LPLC2,DNg40
29598,11088,PVLP(R),2,LPLC2,DNp55
29598,11133,PVLP(R),2,LPLC2,DNp70
29598,11137,PVLP(R),12,LPLC2,DNp04
29598,11159,PVLP(R),2,LPLC2,DNp71
29598,11334,PVLP(R),9,LPLC2,DNpe045
29598,12628,PVLP(R),2,LPLC2,DNpe042
29633,10283,PVLP(R),9,LC6,DNp103
29633,11159,PVLP(R),1,LC6,DNp71
29702,10010,PVLP(L),33,LPLC2,DNp01
29702,10091,PVLP(L),10,LPLC2,DNpe042
29702,10223,PVLP(L),26,LPLC2,DNpe056
29702,10228,PVLP(L),9,LPLC2,DNp06
29702,10244,PVLP(L),4,LPLC2,DNp55
29702,10259,LO(L),4,LPLC2,DNp11
29702,10259,PVLP(L),2,LPLC2,DNp11
29702,10361,PVLP(L),26,LPLC2,DNg40
29702,10417,PVLP(L),44,LPLC2,DNp103
29702,10449,PVLP(L),3,LPLC2,DNpe025
29702,10783,PVLP(L),1,LPLC2,DNp09
29702,519771,PVLP(L),12,LPLC2,DNp71
29702,524001,PVLP(L),1,LPLC2,DNp05
29702,531898,PVLP(L),17,LPLC2,DNp04
29753,10010,PVLP(L),29,LPLC2,DNp01
29753,10091,PVLP(L),2,LPLC2,DNpe042
29753,10223,PVLP(L),13,LPLC2,DNpe056
29753,10228,PVLP(L),3,LPLC2,DNp06
29753,10228,CentralBrain-unspecified,1,LPLC2,DNp06
29753,10234,PVLP(L),4,LPLC2,DNp35
29753,10244,PVLP(L),3,LPLC2,DNp55
29753,10259,PVLP(L),3,LPLC2,DNp11
29753,10361,PVLP(L),13,LPLC2,DNg40
29753,10417,PVLP(L),13,LPLC2,DNp103
29753,10590,PVLP(L),1,LPLC2,DNpe052
29753,10752,PVLP(L),1,LPLC2,DNp03
29753,10783,PVLP(L),4,LPLC2,DNp09
29753,12218,PVLP(L),1,LPLC2,DNpe031
29753,519771,PVLP(L),4,LPLC2,DNp71
29753,531898,PVLP(L),7,LPLC2,DNp04
29815,10010,PVLP(L),27,LPLC2,DNp01
29815,10063,PVLP(L),1,LPLC2,DNp27
29815,10091,PVLP(L),3,LPLC2,DNpe042
29815,10223,PVLP(L),12,LPLC2,DNpe056
29815,10228,PVLP(L),14,LPLC2,DNp06
29815,10234,PVLP(L),3,LPLC2,DNp35
29815,10361,PVLP(L),16,LPLC2,DNg40
29815,10417,PVLP(L),16,LPLC2,DNp103
29815,10449,PVLP(L),2,LPLC2,DNpe025
29815,10590,PVLP(L),1,LPLC2,DNpe052
29815,531898,PVLP(L),9,LPLC2,DNp04
29873,10001,PVLP(R),16,LPLC2,DNp01
29873,10283,PVLP(R),32,LPLC2,DNp103
29873,10558,PVLP(R),2,LPLC2,DNp35
29873,10584,PVLP(R),4,LPLC2,DNp06
29873,10601,PVLP(R),5,LPLC2,DNpe025
29873,10732,PVLP(R),4,LPLC2,DNpe056
29873,10923,PVLP(R),29,LPLC2,DNg40
29873,11137,PVLP(R),18,LPLC2,DNp04
29873,11159,PVLP(R),10,LPLC2,DNp71
29873,11334,PVLP(R),5,LPLC2,DNpe045
29873,12628,PVLP(R),1,LPLC2,DNpe042
29955,10010,PVLP(L),29,LPLC2,DNp01
29955,10091,PVLP(L),6,LPLC2,DNpe042
29955,10223,PVLP(L),22,LPLC2,DNpe056
29955,10228,PVLP(L),10,LPLC2,DNp06
29955,10234,PVLP(L),6,LPLC2,DNp35
29955,10244,PVLP(L),2,LPLC2,DNp55
29955,10361,PVLP(L),18,LPLC2,DNg40
29955,10417,PVLP(L),19,LPLC2,DNp103
29955,10590,PVLP(L),1,LPLC2,DNpe052
29955,10931,PVLP(L),6,LPLC2,DNpe045
29955,519771,PVLP(L),2,LPLC2,DNp71
29955,531898,PVLP(L),5,LPLC2,DNp04
29986,10001,PVLP(R),18,LPLC2,DNp01
29986,10283,PVLP(R),28,LPLC2,DNp103
29986,10558,PVLP(R),5,LPLC2,DNp35
29986,10584,PVLP(R),4,LPLC2,DNp06
29986,10601,PVLP(R),5,LPLC2,DNpe025
29986,10732,PVLP(R),3,LPLC2,DNpe056
29986,10923,PVLP(R),23,LPLC2,DNg40
29986,11137,PVLP(R),13,LPLC2,DNp04
29986,11334,PVLP(R),1,LPLC2,DNpe045
30041,10001,PVLP(R),12,LPLC2,DNp01
30041,10283,PVLP(R),32,LPLC2,DNp103
30041,10558,PVLP(R),8,LPLC2,DNp35
30041,10584,PVLP(R),11,LPLC2,DNp06
30041,10601,PVLP(R),1,LPLC2,DNpe025
30041,10732,PVLP(R),14,LPLC2,DNpe056
30041,10923,PVLP(R),19,LPLC2,DNg40
30041,11088,PVLP(R),1,LPLC2,DNp55
30041,11137,PVLP(R),7,LPLC2,DNp04
30041,11159,PVLP(R),5,LPLC2,DNp71
30041,11334,PVLP(R),3,LPLC2,DNpe045
30041,12628,PVLP(R),2,LPLC2,DNpe042
30087,10010,PVLP(L),51,LC4,DNp01
30087,10197,PVLP(L),10,LC4,DNp02
30087,10228,PVLP(L),9,LC4,DNp06
30087,10259,PVLP(L),38,LC4,DNp11
30087,10259,LO(L),11,LC4,DNp11
30087,10361,PVLP(L),3,LC4,DNg40
30087,10417,PVLP(L),2,LC4,DNp103
30087,10752,PVLP(L),20,LC4,DNp03
30087,11573,PVLP(L),6,LC4,DNpe021
30087,531898,PVLP(L),93,LC4,DNp04
30134,10283,PVLP(R),3,LC6,DNp103
30134,11133,PVLP(R),1,LC6,DNp70
30134,575082,PVLP(R),4,LC6,DNpe021
30207,10001,PVLP(R),3,LPLC2,DNp01
30207,10283,PVLP(R),44,LPLC2,DNp103
30207,10558,PVLP(R),7,LPLC2,DNp35
30207,10584,PVLP(R),6,LPLC2,DNp06
30207,10601,PVLP(R),13,LPLC2,DNpe025
30207,10732,PVLP(R),7,LPLC2,DNpe056
30207,10923,PVLP(R),14,LPLC2,DNg40
30207,11088,PVLP(R),1,LPLC2,DNp55
30207,11137,PVLP(R),14,LPLC2,DNp04
30207,11159,PVLP(R),5,LPLC2,DNp71
30207,11334,PVLP(R),1,LPLC2,DNpe045
30207,12628,PVLP(R),1,LPLC2,DNpe042
30436,10417,PVLP(L),1,LC6,DNp103
30436,10580,PVLP(L),1,LC6,DNp70
30436,11573,PVLP(L),1,LC6,DNpe021
30436,536048,LO(L),1,LC6,DNp27
30440,10283,PVLP(R),7,LC6,DNp103
30440,10283,AVLP(R),1,LC6,DNp103
30440,11133,PVLP(R),4,LC6,DNp70
30440,575082,PVLP(R),1,LC6,DNpe021
30480,10001,PVLP(R),45,LC4,DNp01
30480,10106,PVLP(R),63,LC4,DNp11
30480,10106,LO(R),14,LC4,DNp11
30480,10106,PLP(R),1,LC4,DNp11
30480,10558,PVLP(R),10,LC4,DNp35
30480,10584,PVLP(R),1,LC4,DNp06
30480,10923,PVLP(R),23,LC4,DNg40
30480,10989,PVLP(R),13,LC4,DNp03
30480,10989,PLP(R),2,LC4,DNp03
30480,11133,PVLP(R),1,LC4,DNp70
30480,11137,PVLP(R),81,LC4,DNp04
30480,11137,PLP(R),2,LC4,DNp04
30480,11137,CentralBrain-unspecified,1,LC4,DNp04
30480,575082,PVLP(R),2,LC4,DNpe021
30512,10010,PVLP(L),18,LPLC2,DNp01
30512,10091,PVLP(L),6,LPLC2,DNpe042
30512,10223,PVLP(L),5,LPLC2,DNpe056
30512,10228,PVLP(L),11,LPLC2,DNp06
30512,10234,PVLP(L),5,LPLC2,DNp35
30512,10244,PVLP(L),3,LPLC2,DNp55
30512,10361,PVLP(L),13,LPLC2,DNg40
30512,10417,PVLP(L),24,LPLC2,DNp103
30512,10449,PVLP(L),2,LPLC2,DNpe025
30512,10783,PVLP(L),5,LPLC2,DNp09
30512,10931,PVLP(L),6,LPLC2,DNpe045
30512,11063,PVLP(L),2,LPLC2,DNge032
30512,519771,PVLP(L),5,LPLC2,DNp71
30512,531898,PVLP(L),8,LPLC2,DNp04
30710,10283,PVLP(R),6,LC6,DNp103
30710,10580,PVLP(R),2,LC6,DNp70
30710,10957,PVLP(R),6,LC6,DNp69
30710,11133,PVLP(R),2,LC6,DNp70
30710,11159,PVLP(R),2,LC6,DNp71
30710,513643,PVLP(R),1,LC6,DNpe039
30714,10283,PVLP(R),5,LC6,DNp103
30714,10601,PVLP(R),1,LC6,DNpe025
30714,10957,PVLP(R),1,LC6,DNp69
30714,11133,PVLP(R),3,LC6,DNp70
30714,513643,PVLP(R),1,LC6,DNpe039
30803,10001,PVLP(R),57,LC4,DNp01
30803,10106,PVLP(R),60,LC4,DNp11
30803,10106,PLP(R),12,LC4,DNp11
30803,10106,LO(R),5,LC4,DNp11
30803,10106,CentralBrain-unspecified,3,LC4,DNp11
30803,10117,PVLP(R),4,LC4,DNp02
30803,10283,PLP(R),3,LC4,DNp103
30803,10283,PVLP(R),2,LC4,DNp103
30803,10558,PVLP(R),2,LC4,DNp35
30803,10584,PVLP(R),6,LC4,DNp06
30803,10584,PLP(R),4,LC4,DNp06
30803,10584,CentralBrain-unspecified,1,LC4,DNp06
30803,10923,PVLP(R),14,LC4,DNg40
30803,10989,PLP(R),11,LC4,DNp03
30803,10989,PVLP(R),8,LC4,DNp03
30803,10989,CentralBrain-unspecified,1,LC4,DNp03
30803,11137,PVLP(R),79,LC4,DNp04
30803,11137,PLP(R),5,LC4,DNp04
30803,11137,CentralBrain-unspecified,2,LC4,DNp04
30803,575082,PLP(R),3,LC4,DNpe021
30803,575082,PVLP(R),1,LC4,DNpe021
30893,10010,PVLP(L),6,LPLC2,DNp01
30893,10223,PVLP(L),22,LPLC2,DNpe056
30893,10228,PVLP(L),31,LPLC2,DNp06
30893,10234,PVLP(L),7,LPLC2,DNp35
30893,10361,PVLP(L),19,LPLC2,DNg40
30893,10417,PVLP(L),40,LPLC2,DNp103
30893,10449,PVLP(L),7,LPLC2,DNpe025
30893,10580,PVLP(L),3,LPLC2,DNp70
30893,10783,PVLP(L),13,LPLC2,DNp09
30893,10931,PVLP(L),5,LPLC2,DNpe045
30893,519771,PVLP(L),11,LPLC2,DNp71
30893,522345,PVLP(L),3,LPLC2,DNpe037
30893,531898,PVLP(L),7,LPLC2,DNp04
30895,10010,PVLP(L),27,LPLC2,DNp01
30895,10223,PVLP(L),13,LPLC2,DNpe056
30895,10228,PVLP(L),8,LPLC2,DNp06
30895,10244,PVLP(L),2,LPLC2,DNp55
30895,10259,PVLP(L),1,LPLC2,DNp11
30895,10361,PVLP(L),23,LPLC2,DNg40
30895,10417,PVLP(L),19,LPLC2,DNp103
30895,10449,PVLP(L),4,LPLC2,DNpe025
30895,10590,PVLP(L),1,LPLC2,DNpe052
30895,10783,PVLP(L),2,LPLC2,DNp09
30895,10931,PVLP(L),2,LPLC2,DNpe045
30895,531898,PVLP(L),18,LPLC2,DNp04
30938,10001,PVLP(R),23,LPLC2,DNp01
30938,10106,LO(R),1,LPLC2,DNp11
30938,10283,PVLP(R),31,LPLC2,DNp103
30938,10296,PVLP(R),1,LPLC2,DNge054
30938,10558,PVLP(R),1,LPLC2,DNp35
30938,10584,PVLP(R),10,LPLC2,DNp06
30938,10732,PVLP(R),13,LPLC2,DNpe056
30938,10923,PVLP(R),23,LPLC2,DNg40
30938,11137,PVLP(R),7,LPLC2,DNp04
30938,11334,PVLP(R),2,LPLC2,DNpe045
30938,12628,PVLP(R),1,LPLC2,DNpe042
31105,10010,PVLP(L),9,LPLC2,DNp01
31105,10091,PVLP(L),13,LPLC2,DNpe042
31105,10223,PVLP(L),16,LPLC2,DNpe056
31105,10228,PVLP(L),5,LPLC2,DNp06
31105,10234,PVLP(L),4,LPLC2,DNp35
31105,10244,PVLP(L),1,LPLC2,DNp55
31105,10259,LO(L),2,LPLC2,DNp11
31105,10361,PVLP(L),15,LPLC2,DNg40
31105,10417,PVLP(L),32,LPLC2,DNp103
31105,10449,PVLP(L),2,LPLC2,DNpe025
31105,10783,PVLP(L),2,LPLC2,DNp09
31105,10931,PVLP(L),6,LPLC2,DNpe045
31105,519771,PVLP(L),1,LPLC2,DNp71
31105,531898,PVLP(L),8,LPLC2,DNp04
31257,10001,PVLP(R),19,LPLC2,DNp01
31257,10283,PVLP(R),29,LPLC2,DNp103
31257,10558,PVLP(R),7,LPLC2,DNp35
31257,10584,PVLP(R),8,LPLC2,DNp06
31257,10601,PVLP(R),2,LPLC2,DNpe025
31257,10732,PVLP(R),16,LPLC2,DNpe056
31257,10923,PVLP(R),11,LPLC2,DNg40
31257,11137,PVLP(R),12,LPLC2,DNp04
31257,11159,PVLP(R),3,LPLC2,DNp71
31257,11334,PVLP(R),8,LPLC2,DNpe045
31257,12628,PVLP(R),2,LPLC2,DNpe042
31262,10001,PVLP(R),36,LC4,DNp01
31262,10106,PVLP(R),52,LC4,DNp11
31262,10117,PVLP(R),15,LC4,DNp02
31262,10283,PVLP(R),1,LC4,DNp103
31262,10558,PVLP(R),3,LC4,DNp35
31262,10584,PVLP(R),2,LC4,DNp06
31262,10601,PVLP(R),2,LC4,DNpe025
31262,10923,PVLP(R),16,LC4,DNg40
31262,10989,PVLP(R),14,LC4,DNp03
31262,10989,CentralBrain-unspecified,2,LC4,DNp03
31262,11137,PVLP(R),119,LC4,DNp04
31262,11137,PLP(R),4,LC4,DNp04
31301,10010,PVLP(L),61,LC4,DNp01
31301,10197,PVLP(L),42,LC4,DNp02
31301,10228,PVLP(L),12,LC4,DNp06
31301,10259,PVLP(L),25,LC4,DNp11
31301,10259,LO(L),4,LC4,DNp11
31301,10361,PVLP(L),17,LC4,DNg40
31301,10417,PVLP(L),4,LC4,DNp103
31301,10752,PVLP(L),20,LC4,DNp03
31301,11573,PVLP(L),1,LC4,DNpe021
31301,524001,PVLP(L),3,LC4,DNp05
31301,531898,PVLP(L),80,LC4,DNp04
31308,10010,PVLP(L),43,LC4,DNp01
31308,10197,PVLP(L),29,LC4,DNp02
31308,10197,WED(L),5,LC4,DNp02
31308,10228,PVLP(L),7,LC4,DNp06
31308,10228,WED(L),2,LC4,DNp06
31308,10234,PVLP(L),6,LC4,DNp35
31308,10259,PVLP(L),15,LC4,DNp11
31308,10259,WED(L),3,LC4,DNp11
31308,10361,PVLP(L),2,LC4,DNg40
31308,10417,PVLP(L),3,LC4,DNp103
31308,10752,PVLP(L),12,LC4,DNp03
31308,11573,PVLP(L),1,LC4,DNpe021
31308,524001,PVLP(L),22,LC4,DNp05
31308,524001,WED(L),4,LC4,DNp05
31308,531898,PVLP(L),66,LC4,DNp04
31429,10010,PVLP(L),45,LC4,DNp01
31429,10197,PVLP(L),30,LC4,DNp02
31429,10228,PVLP(L),8,LC4,DNp06
31429,10234,PVLP(L),6,LC4,DNp35
31429,10259,PVLP(L),15,LC4,DNp11
31429,10361,PVLP(L),8,LC4,DNg40
31429,10417,PVLP(L),3,LC4,DNp103
31429,10449,PVLP(L),2,LC4,DNpe025
31429,10752,PVLP(L),24,LC4,DNp03
31429,11573,PVLP(L),2,LC4,DNpe021
31429,524001,PVLP(L),2,LC4,DNp05
31429,531898,PVLP(L),81,LC4,DNp04
31563,10010,PVLP(L),64,LPLC2,DNp01
31563,10063,LO(L),1,LPLC2,DNp27
31563,10091,PVLP(L),4,LPLC2,DNpe042
31563,10223,PVLP(L),11,LPLC2,DNpe056
31563,10228,PVLP(L),12,LPLC2,DNp06
31563,10234,PVLP(L),1,LPLC2,DNp35
31563,10244,PVLP(L),5,LPLC2,DNp55
31563,10361,PVLP(L),29,LPLC2,DNg40
31563,10417,PVLP(L),26,LPLC2,DNp103
31563,10449,PVLP(L),4,LPLC2,DNpe025
31563,10783,PVLP(L),1,LPLC2,DNp09
31563,519771,PVLP(L),8,LPLC2,DNp71
31563,531898,PVLP(L),13,LPLC2,DNp04
31607,10283,PVLP(R),7,LC6,DNp103
31607,11133,PVLP(R),1,LC6,DNp70
31607,11159,PVLP(R),3,LC6,DNp71
31907,10063,LOP(L),1,T4d,DNp27
31943,10417,PVLP(L),11,LC6,DNp103
31943,519771,AVLP(L),3,LC6,DNp71
31964,10001,PVLP(R),44,LPLC2,DNp01
31964,10106,LO(R),1,LPLC2,DNp11
31964,10283,PVLP(R),29,LPLC2,DNp103
31964,10584,PVLP(R),12,LPLC2,DNp06
31964,10732,PVLP(R),7,LPLC2,DNpe056
31964,10923,PVLP(R),34,LPLC2,DNg40
31964,10957,PVLP(R),1,LPLC2,DNp69
31964,11137,PVLP(R),7,LPLC2,DNp04
31964,11159,PVLP(R),2,LPLC2,DNp71
31964,11334,PVLP(R),1,LPLC2,DNpe045
31988,10001,PVLP(R),24,LPLC2,DNp01
31988,10283,PVLP(R),31,LPLC2,DNp103
31988,10558,PVLP(R),3,LPLC2,DNp35
31988,10584,PVLP(R),7,LPLC2,DNp06
31988,10732,PVLP(R),13,LPLC2,DNpe056
31988,10923,PVLP(R),33,LPLC2,DNg40
31988,11133,PVLP(R),1,LPLC2,DNp70
31988,11137,PVLP(R),2,LPLC2,DNp04
31988,11334,PVLP(R),4,LPLC2,DNpe045
31988,12628,PVLP(R),3,LPLC2,DNpe042
32005,10283,PVLP(R),7,LC6,DNp103
32005,10957,PVLP(R),1,LC6,DNp69
32005,513643,PVLP(R),1,LC6,DNpe039
32223,10010,PVLP(L),10,LPLC2,DNp01
